account_id,customer_age,days_dormant,account_status,account_label
ACC_N0142,52,2,Active,Normal
ACC_N2872,150,14, aCtive ,Normal
ACC_N2864,43,27,active,Normal
ACC_N1670,58,17,Active,Normal
ACC_N1592,49,5, aCtive ,Normal
ACC_A0008,46,604,active,Legitimate_Awakening
ACC_N0945,37,27,Active,Normal
ACC_N0772,40,23,ACTIVE,Normal
ACC_A0314,52,335,Active,Legitimate_Awakening
ACC_A0212,54,617,Active,Legitimate_Awakening
ACC_N0814,24,1, aCtive ,Normal
ACC_N1157,59,7,active,Normal
ACC_N0274,19,15,inactive,Normal
ACC_N1214,41,24,Active,Normal
ACC_N0596,26,29,Active,Normal
ACC_N3101,57,6,Inactive,Normal
ACC_N0686,49,28, aCtive ,Normal
ACC_N2763,60,18,Active,Normal
ACC_N3444,32,10,active,Normal
ACC_N1747,42,12, aCtive ,Normal
ACC_N1066,47,24,ACTIVE,Normal
ACC_N2480,51,0,ACTIVE,Normal
ACC_N2873,48,15, aCtive ,Normal
ACC_N1233,28,25,active,Normal
ACC_N0476,36,17, aCtive ,Normal
ACC_N2906,46,9, aCtive ,Normal
ACC_N2171,53,0,INACTIVE,Normal
ACC_N3442,46,28,INACTIVE,Normal
ACC_N2059,20,13,Active,Normal
ACC_N2074,28,5,ACTIVE,Normal
ACC_N1763,18,26,active,Normal
ACC_N1112,59,14,Active,Normal
ACC_N1278,23,1,ACTIVE,Normal
ACC_A0005,37,534, aCtive ,Legitimate_Awakening
ACC_N0731,26,19,ACTIVE,Normal
ACC_N1721,27,20,inactive,Normal
ACC_M020,33,396,ACTIVE,Dormant_Mule
ACC_N0959,55,15,Inactive,Normal
ACC_N1104,20,13,Active,Normal
ACC_N0230,63,23,INACTIVE,Normal
ACC_N0242,59,16, aCtive ,Normal
ACC_N3266,21,9, aCtive ,Normal
ACC_N1881,53,28, aCtive ,Normal
ACC_A0072,42,631,ACTIVE,Legitimate_Awakening
ACC_N1852,27,23,ACTIVE,Normal
ACC_N0931,31,19, aCtive ,Normal
ACC_N0659,31,6,active,Normal
ACC_N2737,51,19,ACTIVE,Normal
ACC_N0220,56,11,active,Normal
ACC_N2799,52,7,ACTIVE,Normal
ACC_N1882,24,8,Active,Normal
ACC_N1449,54,21,Active,Normal
ACC_N3202,38,8, aCtive ,Normal
ACC_N2896,64,17,Active,Normal
ACC_N3118,45,2,ACTIVE,Normal
ACC_N2153,49,8,ACTIVE,Normal
ACC_N1137,26,2,Active,Normal
ACC_N3489,30,16,Active,Normal
ACC_N2865,33,0,Active,Normal
ACC_N0410,55,7, aCtive ,Normal
ACC_N2574,50,18,Active,Normal
ACC_N0821,55,23,ACTIVE,Normal
ACC_N0751,26,0,Active,Normal
ACC_N3035,36,15, aCtive ,Normal
ACC_N0993,49,23, aCtive ,Normal
ACC_N1534,31,25,ACTIVE,Normal
ACC_N3189,52,24,ACTIVE,Normal
ACC_N1587,33,27,Active,Normal
ACC_N2157,32,2,ACTIVE,Normal
ACC_N2437,21,20,active,Normal
ACC_N0899,58,6,ACTIVE,Normal
ACC_N1182,30,27,active,Normal
ACC_N2733,32,11,active,Normal
ACC_N0215,55,27,ACTIVE,Normal
ACC_N2915,55,21,active,Normal
ACC_N1576,29,2,ACTIVE,Normal
ACC_N0667,39,2,ACTIVE,Normal
ACC_N2298,26,22,INACTIVE,Normal
ACC_A0145,31,423,active,Legitimate_Awakening
ACC_N1509,49,26,active,Normal
ACC_N2419,53,0,Active,Normal
ACC_N1597,30,1,ACTIVE,Normal
ACC_N1194,50,4,inactive,Normal
ACC_N1828,25,17, aCtive ,Normal
ACC_N1046,53,25, aCtive ,Normal
ACC_N1751,56,7,Active,Normal
ACC_N1829,37,12,INACTIVE,Normal
ACC_N2995,42,20, aCtive ,Normal
ACC_N2443,63,8,active,Normal
ACC_N2894,50,8, aCtive ,Normal
ACC_N2715,19,17, aCtive ,Normal
ACC_N3061,50,26,ACTIVE,Normal
ACC_N2936,49,0,active,Normal
ACC_N2877,52,7, aCtive ,Normal
ACC_N1289,37,0,ACTIVE,Normal
ACC_N0157,29,7, aCtive ,Normal
ACC_A0144,64,205,ACTIVE,Legitimate_Awakening
ACC_N3464,40,5,ACTIVE,Normal
ACC_N2369,22,15,active,Normal
ACC_N0571,60,19,ACTIVE,Normal
ACC_N0192,45,18, aCtive ,Normal
ACC_N1517,34,14,Active,Normal
ACC_N1919,35,22, aCtive ,Normal
ACC_N0841,37,24, aCtive ,Normal
ACC_N3050,18,27,ACTIVE,Normal
ACC_N0532,44,12, aCtive ,Normal
ACC_A0392,32,199,ACTIVE,Legitimate_Awakening
ACC_N0421,61,18,active,Normal
ACC_N0233,64,20,ACTIVE,Normal
ACC_N2054,27,27,active,Normal
ACC_N0367,42,18,Active,Normal
ACC_N1880,32,17, aCtive ,Normal
ACC_N3281,20,10,active,Normal
ACC_N2270,29,0,Active,Normal
ACC_N1712,23,11,ACTIVE,Normal
ACC_N1499,64,3,Active,Normal
ACC_N1457,56,4,active,Normal
ACC_N0833,40,2, aCtive ,Normal
ACC_M027,34,530,Active,Dormant_Mule
ACC_N0207,19,18,Active,Normal
ACC_N1300,20,29,ACTIVE,Normal
ACC_N1181,43,29,ACTIVE,Normal
ACC_N3115,43,9,INACTIVE,Normal
ACC_N0107,26,28,ACTIVE,Normal
ACC_N3323,32,12,active,Normal
ACC_N2806,28,0,active,Normal
ACC_M014,61,543,Active,Dormant_Mule
ACC_N2137,23,15,ACTIVE,Normal
ACC_N1042,47,13,ACTIVE,Normal
ACC_N1093,20,9,Active,Normal
ACC_N1710,55,4, aCtive ,Normal
ACC_N0774,21,4,ACTIVE,Normal
ACC_N0804,27,19,ACTIVE,Normal
ACC_N3226,48,3, aCtive ,Normal
ACC_N0214,150,27,ACTIVE,Normal
ACC_N1494,47,15,active,Normal
ACC_N1768,31,14,active,Normal
ACC_N2600,28,12, aCtive ,Normal
ACC_N2053,56,26, aCtive ,Normal
ACC_N2449,18,17,inactive,Normal
ACC_N3394,35,20,active,Normal
ACC_N2909,42,29,active,Normal
ACC_A0029,18,690,active,Legitimate_Awakening
ACC_A0256,36,674,active,Legitimate_Awakening
ACC_N2056,62,8, aCtive ,Normal
ACC_N2624,24,13, aCtive ,Normal
ACC_N2307,28,7,Active,Normal
ACC_N2027,20,28, aCtive ,Normal
ACC_N2313,60,6,active,Normal
ACC_N0040,33,14,ACTIVE,Normal
ACC_M012,21,752,active,Dormant_Mule
ACC_N0138,55,17,active,Normal
ACC_N0015,59,2, aCtive ,Normal
ACC_N3331,28,4,Active,Normal
ACC_N1684,34,28,ACTIVE,Normal
ACC_N1067,38,16,ACTIVE,Normal
ACC_A0384,34,222,Active,Legitimate_Awakening
ACC_N1461,44,27,active,Normal
ACC_N2710,18,15, aCtive ,Normal
ACC_N1769,21,3,active,Normal
ACC_N1973,46,22,ACTIVE,Normal
ACC_A0292,64,369,ACTIVE,Legitimate_Awakening
ACC_N2438,150,10,active,Normal
ACC_N1620,26,13,Inactive,Normal
ACC_N2596,31,12, aCtive ,Normal
ACC_N2529,26,7,ACTIVE,Normal
ACC_N1594,35,2, aCtive ,Normal
ACC_N0968,19,3,active,Normal
ACC_N2984,34,25,active,Normal
ACC_N2991,40,29, aCtive ,Normal
ACC_N3301,55,13, aCtive ,Normal
ACC_N3194,52,18, aCtive ,Normal
ACC_N0942,55,4,ACTIVE,Normal
ACC_N3453,27,0,active,Normal
ACC_N0729,31,3,ACTIVE,Normal
ACC_N3221,47,25,ACTIVE,Normal
ACC_N3052,64,18, aCtive ,Normal
ACC_N1777,40,18,ACTIVE,Normal
ACC_N2691,43,28,Active,Normal
ACC_N2037,26,23,Active,Normal
ACC_N0639,34,29,Active,Normal
ACC_N0091,45,8,Active,Normal
ACC_N3452,26,3,Active,Normal
ACC_N1343,39,24, aCtive ,Normal
ACC_N1559,23,25,ACTIVE,Normal
ACC_N1896,48,11,ACTIVE,Normal
ACC_N2194,54,15,Active,Normal
ACC_N2805,27,27,ACTIVE,Normal
ACC_N2880,51,15,Active,Normal
ACC_N2487,30,3,ACTIVE,Normal
ACC_N1903,27,11, aCtive ,Normal
ACC_N2605,22,27,active,Normal
ACC_N0910,28,1,Active,Normal
ACC_N0102,22,15, aCtive ,Normal
ACC_N2015,57,6, aCtive ,Normal
ACC_N1954,57,4,Active,Normal
ACC_N0080,27,17,Active,Normal
ACC_N1624,49,16, aCtive ,Normal
ACC_N0122,42,18,Active,Normal
ACC_N1191,47,22,Active,Normal
ACC_A0195,61,283,active,Legitimate_Awakening
ACC_N0418,59,2,inactive,Normal
ACC_N2257,30,19,active,Normal
ACC_N1618,47,17,Active,Normal
ACC_N0834,48,23, aCtive ,Normal
ACC_N3100,24,15,ACTIVE,Normal
ACC_N1666,47,19,Active,Normal
ACC_N2360,25,1,Active,Normal
ACC_N2639,53,6,ACTIVE,Normal
ACC_N2946,37,4,ACTIVE,Normal
ACC_N0240,50,25,ACTIVE,Normal
ACC_N0531,55,15,active,Normal
ACC_N0665,18,27,active,Normal
ACC_N2527,19,17,active,Normal
ACC_N1660,23,1, aCtive ,Normal
ACC_N1470,55,21,Active,Normal
ACC_N3098,39,0,INACTIVE,Normal
ACC_N3146,30,11, aCtive ,Normal
ACC_N2091,28,17, aCtive ,Normal
ACC_N1928,18,3,ACTIVE,Normal
ACC_N2609,25,8,inactive,Normal
ACC_N2679,39,4,ACTIVE,Normal
ACC_N2616,40,15,active,Normal
ACC_N0248,61,6,Active,Normal
ACC_N2501,25,20,Active,Normal
ACC_N0768,22,5,Active,Normal
ACC_N2221,39,21, aCtive ,Normal
ACC_N3377,55,10, aCtive ,Normal
ACC_N0064,63,16, aCtive ,Normal
ACC_N3082,59,27,inactive,Normal
ACC_N2940,62,16, aCtive ,Normal
ACC_N3345,52,3,Active,Normal
ACC_N0119,46,25,Active,Normal
ACC_N3446,31,8,ACTIVE,Normal
ACC_A0177,55,327,Active,Legitimate_Awakening
ACC_N0798,60,21, aCtive ,Normal
ACC_N1560,34,13, aCtive ,Normal
ACC_N0317,49,28,active,Normal
ACC_N2951,24,24,Active,Normal
ACC_N0042,20,0,Active,Normal
ACC_N0237,61,16,ACTIVE,Normal
ACC_N0190,62,12,ACTIVE,Normal
ACC_A0228,64,440, aCtive ,Legitimate_Awakening
ACC_N2801,24,5,active,Normal
ACC_M050,58,780,Active,Dormant_Mule
ACC_N3227,60,2,Active,Normal
ACC_N0246,44,5,active,Normal
ACC_N3403,25,18,Active,Normal
ACC_N2180,47,15,ACTIVE,Normal
ACC_N0996,47,8,active,Normal
ACC_N0127,39,13,Active,Normal
ACC_N1202,27,19,Inactive,Normal
ACC_N2304,44,14,ACTIVE,Normal
ACC_N1402,49,19, aCtive ,Normal
ACC_N0873,150,3,Active,Normal
ACC_N0691,36,4,active,Normal
ACC_N2560,59,8,ACTIVE,Normal
ACC_N0199,36,2,ACTIVE,Normal
ACC_N3016,46,20, aCtive ,Normal
ACC_N1508,22,26,active,Normal
ACC_N2478,35,23, aCtive ,Normal
ACC_N3427,31,24,ACTIVE,Normal
ACC_N1408,56,8,Active,Normal
ACC_N0897,31,15,active,Normal
ACC_N3361,39,5,Active,Normal
ACC_N0895,60,8,Active,Normal
ACC_A0185,43,229, aCtive ,Legitimate_Awakening
ACC_N1519,59,26,ACTIVE,Normal
ACC_N1504,48,22,Active,Normal
ACC_N1814,62,26,active,Normal
ACC_A0093,56,429, aCtive ,Legitimate_Awakening
ACC_N3047,44,8,active,Normal
ACC_N2645,39,10,Active,Normal
ACC_A0135,31,258,active,Legitimate_Awakening
ACC_N0196,22,28, aCtive ,Normal
ACC_A0200,61,580, aCtive ,Legitimate_Awakening
ACC_N2878,18,13,Inactive,Normal
ACC_N1159,61,16,active,Normal
ACC_N1329,52,11, aCtive ,Normal
ACC_N2700,19,21, aCtive ,Normal
ACC_N0203,54,20,ACTIVE,Normal
ACC_N1011,47,13, aCtive ,Normal
ACC_N2460,25,22,Active,Normal
ACC_N2038,39,5,active,Normal
ACC_N2885,39,7,ACTIVE,Normal
ACC_N0263,57,4,Active,Normal
ACC_N1651,37,21,Active,Normal
ACC_N2186,52,3,active,Normal
ACC_N0464,24,8,ACTIVE,Normal
ACC_N1677,49,13, aCtive ,Normal
ACC_N3071,62,24,ACTIVE,Normal
ACC_N1692,64,4, aCtive ,Normal
ACC_N2771,48,25,active,Normal
ACC_N2933,38,1,active,Normal
ACC_N2488,18,26,Inactive,Normal
ACC_A0073,64,226,Active,Legitimate_Awakening
ACC_N3275,39,15,Active,Normal
ACC_N2352,63,26,active,Normal
ACC_N3062,38,26,INACTIVE,Normal
ACC_N1430,20,19,active,Normal
ACC_N1775,51,28,active,Normal
ACC_N2367,20,12,Active,Normal
ACC_N0392,19,11,ACTIVE,Normal
ACC_N0345,33,2,Active,Normal
ACC_N2510,40,0,ACTIVE,Normal
ACC_A0025,41,618, aCtive ,Legitimate_Awakening
ACC_N2532,55,26, aCtive ,Normal
ACC_N3057,32,2, aCtive ,Normal
ACC_A0147,34,533,Active,Legitimate_Awakening
ACC_N0049,18,19,Active,Normal
ACC_N2579,46,5,Active,Normal
ACC_N2868,50,12,active,Normal
ACC_N3012,46,11,Active,Normal
ACC_N2402,49,24,active,Normal
ACC_N1522,52,14, aCtive ,Normal
ACC_N0329,63,3,Active,Normal
ACC_N1283,63,1,active,Normal
ACC_N1606,30,29, aCtive ,Normal
ACC_N0205,23,3,INACTIVE,Normal
ACC_N0574,24,23,Active,Normal
ACC_N1086,43,24,ACTIVE,Normal
ACC_N1129,23,7,inactive,Normal
ACC_N0778,28,23,ACTIVE,Normal
ACC_N1488,33,16, aCtive ,Normal
ACC_N1097,57,7,Inactive,Normal
ACC_A0370,44,188,ACTIVE,Legitimate_Awakening
ACC_N1410,27,16,active,Normal
ACC_N1924,63,25,active,Normal
ACC_N3083,51,2,active,Normal
ACC_A0376,37,395, aCtive ,Legitimate_Awakening
ACC_A0350,44,348,ACTIVE,Legitimate_Awakening
ACC_N2083,36,17,Active,Normal
ACC_A0338,58,197,ACTIVE,Legitimate_Awakening
ACC_N3473,25,3, aCtive ,Normal
ACC_N0368,33,20,active,Normal
ACC_N2824,43,22, aCtive ,Normal
ACC_N3020,38,7,active,Normal
ACC_N2255,19,7, aCtive ,Normal
ACC_N2648,39,24,Active,Normal
ACC_N0791,52,17,active,Normal
ACC_N2063,39,24,INACTIVE,Normal
ACC_N2343,35,8,ACTIVE,Normal
ACC_N0570,50,10, aCtive ,Normal
ACC_N2843,30,28,ACTIVE,Normal
ACC_A0268,58,206, aCtive ,Legitimate_Awakening
ACC_N3260,20,0,Active,Normal
ACC_N0241,38,19,ACTIVE,Normal
ACC_N2035,26,28,INACTIVE,Normal
ACC_N0580,62,16,Active,Normal
ACC_N1441,47,14, aCtive ,Normal
ACC_N1180,33,16,active,Normal
ACC_N2431,49,13, aCtive ,Normal
ACC_N0552,32,4,active,Normal
ACC_N3156,50,12, aCtive ,Normal
ACC_N2250,36,20,active,Normal
ACC_N1647,26,3, aCtive ,Normal
ACC_M039,30,555,ACTIVE,Dormant_Mule
ACC_N3216,57,22,active,Normal
ACC_A0303,53,443,active,Legitimate_Awakening
ACC_N1257,43,26,ACTIVE,Normal
ACC_N0802,62,9, aCtive ,Normal
ACC_N3378,59,12,active,Normal
ACC_N0713,22,20,ACTIVE,Normal
ACC_A0167,30,309, aCtive ,Legitimate_Awakening
ACC_N3476,31,16,active,Normal
ACC_N0514,33,8,active,Normal
ACC_N0887,28,23, aCtive ,Normal
ACC_M032,31,616,ACTIVE,Dormant_Mule
ACC_N1718,39,14,active,Normal
ACC_N1321,53,0, aCtive ,Normal
ACC_A0119,60,197,active,Legitimate_Awakening
ACC_N2220,39,24,INACTIVE,Normal
ACC_N1162,49,19,active,Normal
ACC_N2144,26,13,Active,Normal
ACC_N2397,26,22,ACTIVE,Normal
ACC_A0349,62,287,ACTIVE,Legitimate_Awakening
ACC_N0506,49,11,Active,Normal
ACC_N0435,51,24, aCtive ,Normal
ACC_N3389,28,25,ACTIVE,Normal
ACC_N1590,51,20, aCtive ,Normal
ACC_N2267,27,25,active,Normal
ACC_N0704,24,11,Active,Normal
ACC_N1000,32,29, aCtive ,Normal
ACC_N0024,20,12, aCtive ,Normal
ACC_N0037,24,1,ACTIVE,Normal
ACC_N1844,64,2,active,Normal
ACC_N2062,42,13,ACTIVE,Normal
ACC_N3316,22,5,active,Normal
ACC_N0884,55,3,ACTIVE,Normal
ACC_N0919,47,23, aCtive ,Normal
ACC_N2318,19,25, aCtive ,Normal
ACC_N0391,37,3,Inactive,Normal
ACC_A0345,52,469, aCtive ,Legitimate_Awakening
ACC_N0952,38,28, aCtive ,Normal
ACC_N1053,25,10, aCtive ,Normal
ACC_N2092,47,14, aCtive ,Normal
ACC_N2725,37,22,Active,Normal
ACC_N0882,40,3,active,Normal
ACC_A0343,27,312,Active,Legitimate_Awakening
ACC_N1216,49,17,Active,Normal
ACC_N1136,42,16,ACTIVE,Normal
ACC_N1087,59,26,active,Normal
ACC_N0764,36,22,ACTIVE,Normal
ACC_N2263,21,0,Active,Normal
ACC_N1345,59,25, aCtive ,Normal
ACC_N2834,28,16,active,Normal
ACC_N3324,30,13, aCtive ,Normal
ACC_A0066,24,643,Active,Legitimate_Awakening
ACC_N1099,37,12,Active,Normal
ACC_N1013,60,26,Inactive,Normal
ACC_N0876,55,4,active,Normal
ACC_N2857,24,2,ACTIVE,Normal
ACC_N2106,40,1,ACTIVE,Normal
ACC_N1700,19,17, aCtive ,Normal
ACC_N1425,34,10,active,Normal
ACC_N2140,32,13, aCtive ,Normal
ACC_N1646,23,29, aCtive ,Normal
ACC_N0891,46,3,inactive,Normal
ACC_N0301,29,26,ACTIVE,Normal
ACC_N2651,29,27,active,Normal
ACC_N2001,29,22,Active,Normal
ACC_N0087,46,20, aCtive ,Normal
ACC_N1170,150,8,Active,Normal
ACC_N0221,61,9,active,Normal
ACC_N1334,27,17, aCtive ,Normal
ACC_N0020,53,27,Active,Normal
ACC_N1582,20,19,Active,Normal
ACC_A0102,54,509,ACTIVE,Legitimate_Awakening
ACC_A0113,51,627,active,Legitimate_Awakening
ACC_N1427,39,20,active,Normal
ACC_N3414,59,2,active,Normal
ACC_N1711,29,12, aCtive ,Normal
ACC_N2457,48,4,ACTIVE,Normal
ACC_N2282,53,14, aCtive ,Normal
ACC_N0657,30,2,active,Normal
ACC_N2372,39,5, aCtive ,Normal
ACC_M006,28,947,Active,Dormant_Mule
ACC_N1292,32,3, aCtive ,Normal
ACC_N0545,51,23, aCtive ,Normal
ACC_N1893,39,29,INACTIVE,Normal
ACC_N2920,55,29,Active,Normal
ACC_N1373,42,25,active,Normal
ACC_N0870,40,11,Active,Normal
ACC_A0209,54,452,Active,Legitimate_Awakening
ACC_N2751,52,18,Active,Normal
ACC_N0036,58,29,active,Normal
ACC_N2548,21,8,Active,Normal
ACC_A0156,20,316,ACTIVE,Legitimate_Awakening
ACC_N3449,28,10,ACTIVE,Normal
ACC_N0279,57,28,ACTIVE,Normal
ACC_N3242,51,20,ACTIVE,Normal
ACC_N1327,37,23,active,Normal
ACC_N1092,19,25, aCtive ,Normal
ACC_N2489,25,29, aCtive ,Normal
ACC_N0050,24,5,ACTIVE,Normal
ACC_N3217,64,14, aCtive ,Normal
ACC_N2727,48,27,ACTIVE,Normal
ACC_N2922,41,1,ACTIVE,Normal
ACC_N2399,150,12, aCtive ,Normal
ACC_N0641,21,18, aCtive ,Normal
ACC_N1412,30,28,Active,Normal
ACC_A0258,47,289,ACTIVE,Legitimate_Awakening
ACC_A0084,56,497, aCtive ,Legitimate_Awakening
ACC_M016,18,887, aCtive ,Dormant_Mule
ACC_N2371,40,16, aCtive ,Normal
ACC_N2917,44,20,Active,Normal
ACC_N2311,54,27,ACTIVE,Normal
ACC_N0026,52,14,ACTIVE,Normal
ACC_N2215,50,22,active,Normal
ACC_N0134,37,19,Active,Normal
ACC_N1614,40,27,Active,Normal
ACC_N2387,19,23,ACTIVE,Normal
ACC_N0312,57,18,active,Normal
ACC_N0721,28,19,active,Normal
ACC_N2210,45,29,ACTIVE,Normal
ACC_N0058,57,5,INACTIVE,Normal
ACC_N0629,36,19,Active,Normal
ACC_N3187,50,28,active,Normal
ACC_N0298,61,25, aCtive ,Normal
ACC_N2748,44,20,active,Normal
ACC_N2740,28,17, aCtive ,Normal
ACC_N0013,25,13, aCtive ,Normal
ACC_N3271,24,14,Active,Normal
ACC_N2631,60,23,active,Normal
ACC_N3280,53,3,active,Normal
ACC_N0399,47,22, aCtive ,Normal
ACC_N0664,18,7,ACTIVE,Normal
ACC_A0215,29,552,active,Legitimate_Awakening
ACC_N0710,47,16,Active,Normal
ACC_N1805,48,27,inactive,Normal
ACC_N1737,46,8,ACTIVE,Normal
ACC_N2526,46,0,active,Normal
ACC_N2045,44,2,Active,Normal
ACC_N0326,25,5,ACTIVE,Normal
ACC_N3251,54,5,active,Normal
ACC_N1127,42,22,Active,Normal
ACC_N2364,59,22,ACTIVE,Normal
ACC_N2789,51,25,active,Normal
ACC_N1794,30,3,ACTIVE,Normal
ACC_N1723,38,27, aCtive ,Normal
ACC_N3138,62,9, aCtive ,Normal
ACC_N2168,21,2,ACTIVE,Normal
ACC_N0048,38,5, aCtive ,Normal
ACC_N0967,59,2, aCtive ,Normal
ACC_N2131,28,6,ACTIVE,Normal
ACC_A0372,47,601, aCtive ,Legitimate_Awakening
ACC_A0184,63,305,ACTIVE,Legitimate_Awakening
ACC_N1971,37,7,ACTIVE,Normal
ACC_N0844,19,6, aCtive ,Normal
ACC_N1810,47,4,active,Normal
ACC_N2435,40,14,ACTIVE,Normal
ACC_N3438,64,22,Inactive,Normal
ACC_N0579,150,22,active,Normal
ACC_N1861,60,22, aCtive ,Normal
ACC_N2212,27,24,inactive,Normal
ACC_N1541,25,8,Active,Normal
ACC_N1413,29,15,active,Normal
ACC_N1596,29,10,Active,Normal
ACC_N2515,25,4, aCtive ,Normal
ACC_N2061,53,17,ACTIVE,Normal
ACC_N1026,21,17,ACTIVE,Normal
ACC_N0288,51,12, aCtive ,Normal
ACC_N2832,47,25, aCtive ,Normal
ACC_N1938,46,2, aCtive ,Normal
ACC_N0520,26,25, aCtive ,Normal
ACC_N2163,25,20, aCtive ,Normal
ACC_N2394,23,22, aCtive ,Normal
ACC_A0390,38,607, aCtive ,Legitimate_Awakening
ACC_N2021,40,3,ACTIVE,Normal
ACC_N1942,44,12,Active,Normal
ACC_N3312,29,19,Active,Normal
ACC_N2699,22,18,ACTIVE,Normal
ACC_A0382,29,271,active,Legitimate_Awakening
ACC_A0001,54,469,Active,Legitimate_Awakening
ACC_N1331,33,20,active,Normal
ACC_N2750,64,9,ACTIVE,Normal
ACC_N2544,24,1,active,Normal
ACC_N1593,30,8,ACTIVE,Normal
ACC_N2711,55,13, aCtive ,Normal
ACC_N0151,19,13, aCtive ,Normal
ACC_N2901,30,20,Active,Normal
ACC_N0149,45,24,Active,Normal
ACC_N0755,27,7,active,Normal
ACC_N0905,36,2,active,Normal
ACC_N2384,20,26,Active,Normal
ACC_N0813,61,1, aCtive ,Normal
ACC_A0271,38,609,ACTIVE,Legitimate_Awakening
ACC_N3116,36,10, aCtive ,Normal
ACC_N0351,57,29,Inactive,Normal
ACC_N1208,37,13,ACTIVE,Normal
ACC_N2938,40,11,active,Normal
ACC_A0359,61,218,Active,Legitimate_Awakening
ACC_N1299,59,29, aCtive ,Normal
ACC_N0955,41,2,INACTIVE,Normal
ACC_A0232,50,197,active,Legitimate_Awakening
ACC_N2568,35,13,Inactive,Normal
ACC_N0893,29,9, aCtive ,Normal
ACC_N2682,43,22,Active,Normal
ACC_N1041,50,8,ACTIVE,Normal
ACC_N0283,21,20,ACTIVE,Normal
ACC_N1085,48,23,active,Normal
ACC_N2339,21,3, aCtive ,Normal
ACC_N0907,22,18,ACTIVE,Normal
ACC_N1279,49,27,ACTIVE,Normal
ACC_M019,20,555,ACTIVE,Dormant_Mule
ACC_N1913,42,20,ACTIVE,Normal
ACC_N0074,22,28,Active,Normal
ACC_N0337,19,9,active,Normal
ACC_A0176,57,365,active,Legitimate_Awakening
ACC_N1218,38,11,ACTIVE,Normal
ACC_N3074,46,12,active,Normal
ACC_N1002,44,2,active,Normal
ACC_N1163,39,16,INACTIVE,Normal
ACC_N1341,55,15,active,Normal
ACC_N3069,39,23,Active,Normal
ACC_N0785,28,21,ACTIVE,Normal
ACC_N2323,53,8,INACTIVE,Normal
ACC_N2143,59,7,Active,Normal
ACC_A0302,44,288,active,Legitimate_Awakening
ACC_N2292,30,12,ACTIVE,Normal
ACC_N1030,47,17,ACTIVE,Normal
ACC_N0272,34,23,ACTIVE,Normal
ACC_N0838,58,11,ACTIVE,Normal
ACC_N1444,46,7,active,Normal
ACC_N2223,31,28,Inactive,Normal
ACC_N2179,59,29, aCtive ,Normal
ACC_N1091,27,14, aCtive ,Normal
ACC_N3153,33,23,ACTIVE,Normal
ACC_N1910,32,27,active,Normal
ACC_N1854,41,9, aCtive ,Normal
ACC_N0701,46,1, aCtive ,Normal
ACC_N2285,64,21, aCtive ,Normal
ACC_A0003,26,454,Active,Legitimate_Awakening
ACC_N2957,23,7,inactive,Normal
ACC_N2407,18,12,Active,Normal
ACC_N1431,46,1, aCtive ,Normal
ACC_N1526,48,7,inactive,Normal
ACC_N2683,56,24,active,Normal
ACC_N1103,48,12,active,Normal
ACC_N0561,18,12, aCtive ,Normal
ACC_A0086,43,323, aCtive ,Legitimate_Awakening
ACC_N1586,29,21,INACTIVE,Normal
ACC_N1581,44,19,Active,Normal
ACC_N1156,36,6,Active,Normal
ACC_N2828,63,23, aCtive ,Normal
ACC_N1902,56,4,active,Normal
ACC_N0299,43,23,Active,Normal
ACC_N0400,34,3,inactive,Normal
ACC_N0004,22,4, aCtive ,Normal
ACC_N0458,63,16,ACTIVE,Normal
ACC_N1672,47,16, aCtive ,Normal
ACC_A0272,62,541,ACTIVE,Legitimate_Awakening
ACC_N2615,46,9, aCtive ,Normal
ACC_N2224,24,4,active,Normal
ACC_N1497,46,9,active,Normal
ACC_N1831,62,8,active,Normal
ACC_N1899,38,23,active,Normal
ACC_N2025,51,14,ACTIVE,Normal
ACC_A0016,62,452, aCtive ,Legitimate_Awakening
ACC_N2169,60,1,active,Normal
ACC_N0688,29,12,inactive,Normal
ACC_N1573,29,26,Active,Normal
ACC_N1900,57,4,Active,Normal
ACC_A0030,62,423,Active,Legitimate_Awakening
ACC_M035,33,870, aCtive ,Dormant_Mule
ACC_N2470,54,14,Active,Normal
ACC_N1078,26,17,Active,Normal
ACC_N1036,26,8,ACTIVE,Normal
ACC_N3270,53,0, aCtive ,Normal
ACC_N2724,18,21, aCtive ,Normal
ACC_N1384,28,15,Active,Normal
ACC_N3197,27,27, aCtive ,Normal
ACC_N3459,43,17,ACTIVE,Normal
ACC_A0187,31,372,ACTIVE,Legitimate_Awakening
ACC_N3416,52,14,active,Normal
ACC_N3236,29,4,ACTIVE,Normal
ACC_N3056,49,9,active,Normal
ACC_N0820,56,20,Active,Normal
ACC_N2563,32,5,active,Normal
ACC_N1382,35,18,active,Normal
ACC_N1911,31,8,Active,Normal
ACC_N1610,42,8,active,Normal
ACC_N2232,33,29,inactive,Normal
ACC_N3329,38,26,ACTIVE,Normal
ACC_N1781,51,6,Active,Normal
ACC_N0997,24,27, aCtive ,Normal
ACC_N3170,27,5,inactive,Normal
ACC_N2280,51,27,active,Normal
ACC_N2018,58,14,ACTIVE,Normal
ACC_N2198,19,9, aCtive ,Normal
ACC_M017,39,631,Active,Dormant_Mule
ACC_N2707,28,12,Active,Normal
ACC_N3225,50,27,Active,Normal
ACC_N1263,26,26,ACTIVE,Normal
